iteration,bound,simulation_value,num_cuts_generated,wall_time_s,has_converged
4442,1.3463916258739525e8,3.3685836100000143e6,1,0.02641892433166504,false
4443,1.3463917217543665e8,6.152057580523336e7,15,0.22662901878356934,false
4444,1.3463921551834092e8,2.709188741301395e7,8,0.11979198455810547,false
4445,1.3463928260351068e8,1.0024074358432055e8,20,0.30225110054016113,false
4446,1.3463935953413564e8,1.4779646627785414e7,4,0.07638978958129883,false
4447,1.346395721418627e8,3.548515836787222e7,10,0.1456761360168457,false
4448,1.3463958640349644e8,3.6492469937641546e7,12,0.15176987648010254,false
4449,1.3463958640349644e8,3.499009610547632e6,1,0.02849102020263672,false
4450,1.3463962033838055e8,6.867475179870594e7,17,0.2508411407470703,false
4451,1.3463996726340076e8,3.534662816250175e7,10,0.12830185890197754,false
4452,1.346401624552334e8,5.16140692278696e7,9,0.15701603889465332,false
4453,1.346401624552334e8,3.3685836099999994e6,1,0.026932954788208008,false
4454,1.3464065268232498e8,9.972615472919628e7,25,0.34532904624938965,false
4455,1.346406725654409e8,6.753982858742237e6,2,0.04571700096130371,false
4456,1.3464140980226722e8,2.4014786788668483e7,4,0.07275891304016113,false
4457,1.3464140980226722e8,9.186432110103607e6,2,0.04496622085571289,false
4458,1.3464150323292002e8,2.4588383637660304e8,53,0.7236928939819336,false
4459,1.3464207732569304e8,1.3868928351330847e7,3,0.06358695030212402,false
4460,1.3464207732569307e8,3.3685836099999994e6,1,0.026903152465820312,false
4461,1.3464223314968926e8,9.906213106696469e7,18,0.27648282051086426,false
4462,1.346422710413066e8,4.0722469594079256e7,7,0.10596013069152832,false
4463,1.3464227446734005e8,9.71960429577072e6,3,0.05697894096374512,false
4464,1.346423819771484e8,4.572116599999994e6,1,0.02922797203063965,false
4465,1.3464238197714844e8,3.385118169999987e6,1,0.02820897102355957,false
4466,1.3464262718174705e8,2.7732660543459237e7,6,0.1102440357208252,false
4467,1.3464265234192777e8,6.114034806901887e7,12,0.1826341152191162,false
4468,1.3464265234192774e8,3.3685836100000143e6,1,0.027669906616210938,false
4469,1.346433165655545e8,2.2870080108124614e7,6,0.10715508460998535,false
4470,1.346433165655545e8,3.3685836100000143e6,1,0.026935815811157227,false
4471,1.3464368519857836e8,2.3839054381604075e7,5,0.08977699279785156,false
4472,1.3464372274061573e8,2.318392428823158e7,8,0.11339402198791504,false
4473,1.3464386458930004e8,3.483334646254994e7,10,0.13846802711486816,false
4474,1.3464390271785173e8,4.646523931227538e7,13,0.18642807006835938,false
4475,1.3464390271785173e8,3.385118169999987e6,1,0.02800893783569336,false
4476,1.3464399728052327e8,4.751851067172527e7,11,0.1635439395904541,false
4477,1.3464401447411326e8,3.9242052804807365e7,11,0.15775012969970703,false
4478,1.3464411800344086e8,4.6319458332744375e7,9,0.14848995208740234,false
4479,1.346442736282152e8,5.149069603890486e7,13,0.18668293952941895,false
4480,1.346444663178431e8,1.1757526618671864e7,3,0.06614899635314941,false
4481,1.3464450132031402e8,8.263716935457452e7,19,0.2956240177154541,false
4482,1.3464535204277503e8,2.295497532861641e7,5,0.0831911563873291,false
4483,1.3464535608004233e8,3.0386522098649055e7,7,0.12164783477783203,false
4484,1.346454215703773e8,1.4569267853950411e7,4,0.07133007049560547,false
4485,1.3464542749103856e8,6.737231497613654e6,2,0.04425501823425293,false
4486,1.3464550853206447e8,4.002398285256755e7,9,0.15706110000610352,false
4487,1.3464557280199802e8,1.2641165189255938e7,4,0.07186484336853027,false
4488,1.3464569357566187e8,7.511546636798188e7,21,0.28730010986328125,false
4489,1.3464577822264454e8,1.0180276741546339e8,14,0.21210503578186035,false
4490,1.346457924644162e8,1.8829220167590737e7,5,0.09028887748718262,false
4491,1.3464585625230545e8,7.872594929999977e6,2,0.04771614074707031,false
4492,1.3464601425559512e8,8.168603885853802e7,14,0.1826159954071045,false
4493,1.3464605056312603e8,7.029020655006698e7,13,0.19843292236328125,false
4494,1.3464605056312603e8,3.3685836100000143e6,1,0.027652978897094727,false
4495,1.3464612561396107e8,6.065113440948573e7,14,0.20778393745422363,false
4496,1.3464614512234908e8,1.5964434937989548e7,4,0.07601404190063477,false
4497,1.3464614512234908e8,3.3685628890625983e6,1,0.027159929275512695,false
4498,1.346462948051737e8,2.6332211524065107e7,7,0.115692138671875,false
4499,1.3464637067248952e8,1.8635951005658746e7,5,0.08730196952819824,false
4500,1.346463902484575e8,5.607450124077287e7,11,0.16739106178283691,false
4501,1.346465563187967e8,3.537385606188223e7,10,0.13485383987426758,false
4502,1.3464667035295096e8,9.092419160768773e7,26,0.3458371162414551,false
4503,1.3464667035295093e8,3.3685836099999994e6,1,0.027838945388793945,false
4504,1.346467957443239e8,9.362107474898317e7,18,0.25182294845581055,false
4505,1.3464682462243932e8,1.2971552103592187e7,3,0.06105804443359375,false
4506,1.3464686781067586e8,1.0014367972371557e8,15,0.21868491172790527,false
4507,1.3464720153850308e8,8.26511230054763e6,2,0.04777216911315918,false
4508,1.346472108018707e8,4.402641592596106e7,10,0.15443086624145508,false
4509,1.3464724910345197e8,9.387257899453478e7,20,0.3109400272369385,false
4510,1.3464734769392684e8,9.311963244152322e6,3,0.0578460693359375,false
4511,1.3464774345370358e8,3.385118169999987e6,1,0.028280973434448242,false
4512,1.3464794862527362e8,1.268552068238923e7,3,0.06125903129577637,false
4513,1.3464807448890707e8,1.1831922405184954e7,4,0.06767392158508301,false
4514,1.3464809747103631e8,4.388074765819308e7,15,0.19574403762817383,false
4515,1.3464829277058735e8,6.754459418637335e6,2,0.04645204544067383,false
4516,1.346483544560725e8,7.169012275254667e6,2,0.045358896255493164,false
4517,1.3464843200900304e8,1.6929615637899995e7,4,0.07897806167602539,false
4518,1.3464843200900298e8,3.3685836100000143e6,1,0.02705097198486328,false
4519,1.346488965515763e8,1.70435743999075e7,4,0.07344603538513184,false
4520,1.3464889655157626e8,4.572116599999994e6,1,0.028582096099853516,false
4521,1.346488965515763e8,3.499009610547632e6,1,0.028397798538208008,false
4522,1.346489305645467e8,1.9045737218295917e7,5,0.0856020450592041,false
4523,1.3464911324109787e8,1.5870982346334964e7,4,0.08032894134521484,false
4524,1.3464911324109787e8,3.385118169999987e6,1,0.02849602699279785,false
4525,1.3464911324109784e8,3.3685836100000143e6,1,0.027706146240234375,false
4526,1.3465034746854296e8,4.0471330885661274e7,7,0.10872101783752441,false
4527,1.34650347468543e8,3.385118169999987e6,1,0.028486967086791992,false
4528,1.3465056164628264e8,1.2324765827820092e8,21,0.26491689682006836,false
4529,1.3465089223686218e8,1.6169776178081024e8,22,0.3008389472961426,false
4530,1.346510406153551e8,8.07149828377226e6,2,0.045275211334228516,false
4531,1.3465106191127717e8,4.128942689313534e7,11,0.16173887252807617,false
4532,1.3465119873794276e8,1.4318918795327261e7,4,0.07442092895507812,false
4533,1.3465119873794276e8,3.385118169999987e6,1,0.027945995330810547,false
4534,1.3465127085082737e8,2.0271498111111015e7,5,0.09238219261169434,false
4535,1.346513622468412e8,1.283382627963534e7,3,0.06309199333190918,false
4536,1.3465145647173953e8,2.235226511916238e7,6,0.1067349910736084,false
4537,1.346516499589004e8,2.0553238059278935e7,4,0.07217192649841309,false
4538,1.346516499589004e8,3.3685836100000143e6,1,0.028031110763549805,false
4539,1.3465168600185084e8,2.635151473043339e7,7,0.1160888671875,false
4540,1.346518298281002e8,1.5552405755087018e7,5,0.08203601837158203,false
4541,1.346521268939323e8,2.8578323993954003e7,6,0.09275007247924805,false
4542,1.3465221125682122e8,1.7377786537779388e8,29,0.41208696365356445,false
4543,1.3465221125682124e8,3.385118169999987e6,1,0.027946949005126953,false
4544,1.3465227786215258e8,5.115479420741975e7,13,0.17966794967651367,false
4545,1.346523380832066e8,6.753596239999995e6,2,0.04159116744995117,false
4546,1.3465233808320656e8,3.3685836100000143e6,1,0.027360916137695312,false
4547,1.34652389087633e8,2.57962655216133e7,6,0.10921907424926758,false
4548,1.34652389087633e8,3.3685836099999994e6,1,0.026567935943603516,false
4549,1.3465276459866396e8,3.572185167581585e7,11,0.1289539337158203,false
4550,1.346535324018949e8,1.3061862169627905e7,3,0.059606075286865234,false
4551,1.3465353240189487e8,3.385118169999987e6,1,0.028122901916503906,false
4552,1.3465401972403672e8,7.873015903401524e6,2,0.04329395294189453,false
4553,1.3465409691848677e8,6.75359624000001e6,2,0.04669308662414551,false
4554,1.3465410621409073e8,3.774013574545479e7,7,0.12970900535583496,false
4555,1.3465411252175856e8,3.9298160441465944e7,14,0.17801594734191895,false
4556,1.3465419572744057e8,4.098666971591437e7,9,0.12325596809387207,false
4557,1.3465423792091262e8,6.737745453516036e6,2,0.043839216232299805,false
4558,1.34654463241959e8,1.404925823624298e7,3,0.06322884559631348,false
4559,1.346545622950598e8,1.836942173543355e7,4,0.0780019760131836,false
4560,1.3465458477686185e8,1.131297621062155e7,3,0.05835700035095215,false
4561,1.3465463530709007e8,2.694317705112937e7,6,0.1091160774230957,false
4562,1.346547153228069e8,3.407675550182022e7,10,0.1439359188079834,false
4563,1.3465496885579583e8,1.1644897243202937e8,13,0.16143512725830078,false
4564,1.3465538922376254e8,1.1952254462080017e8,23,0.3342599868774414,false
4565,1.346554199485056e8,1.989573686984861e7,4,0.08253788948059082,false
4566,1.3465546133780396e8,1.3378277132618204e7,4,0.0748741626739502,false
4567,1.346556805543965e8,3.4717992592390925e7,12,0.14561700820922852,false
4568,1.3465607556514472e8,1.0430499184678108e7,3,0.06414198875427246,false
4569,1.3465609512204808e8,6.737580703343391e6,2,0.043939828872680664,false
4570,1.3465618981733787e8,1.0851495136997324e8,23,0.3328571319580078,false
4571,1.3465619443530536e8,1.6753475621140808e7,4,0.0818479061126709,false
4572,1.3465623465428433e8,5.1800851694106996e7,12,0.18482708930969238,false
4573,1.346562666260413e8,2.683110447303477e7,6,0.10751199722290039,false
4574,1.3465631599958622e8,3.7973522312617004e7,8,0.1210029125213623,false
4575,1.3465646923046026e8,1.3284703390570968e7,4,0.07583999633789062,false
4576,1.3465647592941839e8,5.061607729139352e7,8,0.1476459503173828,false
4577,1.3465679807027218e8,1.7737212471520662e7,5,0.0861821174621582,false
4578,1.346568870051373e8,1.2148532409730583e7,3,0.06534290313720703,false
4579,1.346569126069258e8,2.513547874089639e7,7,0.12335801124572754,false
4580,1.3465691284792992e8,6.737406540961221e6,2,0.045719146728515625,false
4581,1.3465693344915727e8,9.913052121378168e6,3,0.06116080284118652,false
4582,1.346569334491573e8,3.3685836100000143e6,1,0.027097225189208984,false
4583,1.346569802739903e8,2.713872848074463e7,8,0.1300339698791504,false
4584,1.3465699721137518e8,6.3663899811124146e7,12,0.18724799156188965,false
4585,1.3465705627209485e8,1.2072418500924377e8,25,0.36998987197875977,false
4586,1.3465714478727946e8,5.543291193651135e7,12,0.18468594551086426,false
4587,1.3465716808699918e8,5.1500855442321986e7,10,0.1589641571044922,false
4588,1.346575176638541e8,1.1921202173486304e8,21,0.32560086250305176,false
4589,1.3465752495372504e8,4.8336708728028044e7,10,0.16189098358154297,false
4590,1.3465756172110742e8,3.126456897562045e7,6,0.11324715614318848,false
4591,1.3465766855598456e8,2.157787595595181e7,4,0.08616185188293457,false
4592,1.3465770044341138e8,3.2059671825850964e7,9,0.15141606330871582,false
4593,1.3465776880143583e8,1.878606658234781e7,6,0.09352707862854004,false
4594,1.3465786649888822e8,6.132101986712168e7,13,0.18313002586364746,false
4595,1.3465806253293383e8,1.3577747301505432e7,4,0.07105183601379395,false
4596,1.346581127679375e8,8.133958299999982e6,2,0.04462718963623047,false
4597,1.3465812369341645e8,1.0110291690223426e7,3,0.061116933822631836,false
4598,1.3465815958925864e8,2.5383288643407956e7,7,0.1170649528503418,false
4599,1.3465818575526342e8,1.1955397149212375e7,4,0.06826591491699219,false
4600,1.3465818575526342e8,3.3685836100000143e6,1,0.027276039123535156,false
4601,1.3465840247237378e8,1.0846952966745126e8,17,0.26194310188293457,false
4602,1.3465842757115594e8,1.5267561275806996e8,28,0.4351038932800293,false
4603,1.3465846716114342e8,1.5025282618347287e7,4,0.0776071548461914,false
4604,1.3465863786225498e8,2.0413248617350027e7,7,0.11020302772521973,false
4605,1.3465870478561825e8,2.704521607645476e7,6,0.11244392395019531,false
4606,1.346588242948808e8,1.6584916428554675e8,35,0.4955868721008301,false
4607,1.34659025149053e8,3.189486656047997e7,6,0.10171198844909668,false
4608,1.3465906747622895e8,1.041275586113073e7,3,0.05829620361328125,false
4609,1.346590682969432e8,3.4687777726198345e7,7,0.12149691581726074,false
4610,1.346590735093567e8,3.1133578259495407e7,9,0.14298486709594727,false
4611,1.346590735093567e8,3.3685836099999994e6,1,0.027685165405273438,false
4612,1.346590879727837e8,1.029067170140174e7,3,0.06486105918884277,false
4613,1.3465913169315624e8,2.721876918732491e7,6,0.1067497730255127,false
4614,1.3465913326605666e8,1.9787590613974407e7,7,0.10512709617614746,false
4615,1.3465916909102312e8,1.3822024315015018e7,4,0.0739750862121582,false
4616,1.3465919503834924e8,1.1491019484915793e7,3,0.05998802185058594,false
4617,1.3465919503834927e8,3.3685836100000143e6,1,0.02818584442138672,false
4618,1.3465947097019777e8,2.5765581323616683e7,5,0.09140801429748535,false
4619,1.3465948774758193e8,9.982589140166149e6,3,0.05738711357116699,false
4620,1.3465953100191894e8,1.662220752216041e7,4,0.07854390144348145,false
4621,1.3465954299603486e8,4.803160060034941e7,12,0.17515897750854492,false
4622,1.3465961750490355e8,9.187312295520987e7,24,0.33544397354125977,false
4623,1.3465989400587958e8,4.226159639263344e7,10,0.15303897857666016,false
4624,1.3466014606901458e8,3.597473507033226e7,10,0.14049911499023438,false
4625,1.3466064441252816e8,1.4380399933978051e7,3,0.06519699096679688,false
4626,1.346608002531511e8,2.6498918379050612e7,6,0.11058402061462402,false
4627,1.346608754490553e8,1.6619115907494351e7,5,0.08742094039916992,false
4628,1.3466090726880744e8,1.3461031467285773e8,28,0.41384100914001465,false
4629,1.3466090726880747e8,3.385118169999987e6,1,0.02898693084716797,false
4630,1.3466091602479678e8,9.723053878145263e6,3,0.0573270320892334,false
4631,1.346611034432445e8,7.920977477338308e7,14,0.21059608459472656,false
4632,1.34661173295228e8,3.856227585064897e7,7,0.12714290618896484,false
4633,1.346612716909922e8,6.737345558314413e6,2,0.0451970100402832,false
4634,1.346613728777592e8,3.349313906967047e7,9,0.14146113395690918,false
4635,1.3466153254023963e8,7.319562987888786e7,12,0.16218996047973633,false
4636,1.3466154272331423e8,1.826347409534067e7,5,0.09264206886291504,false
4637,1.3466154623112652e8,6.884804144123703e6,2,0.04366493225097656,false
4638,1.346615914931446e8,1.4427255088089705e7,5,0.07853007316589355,false
4639,1.3466161568152002e8,2.409331862431264e7,5,0.09692597389221191,false
4640,1.346618841967864e8,8.004566319814682e6,2,0.047019004821777344,false
4641,1.346619022860659e8,3.0223149198673114e7,9,0.14248299598693848,false
4642,1.3466196740148106e8,5.4881006721829206e7,11,0.17616581916809082,false
4643,1.3466202017803064e8,9.443370501864116e7,29,0.38805413246154785,false
4644,1.3466205843535727e8,9.99713064e6,3,0.06066393852233887,false
4645,1.3466205843535727e8,3.499009610547632e6,1,0.02910614013671875,false
4646,1.3466207674747398e8,1.4525382576638937e7,4,0.07282781600952148,false
4647,1.3466214273943806e8,7.282881558200926e6,2,0.04635500907897949,false
4648,1.3466218525237346e8,3.3685836100000143e6,1,0.027788162231445312,false
4649,1.3466221373018667e8,6.047151433434625e7,14,0.1987619400024414,false
4650,1.346622444589158e8,2.677314486590725e7,8,0.12107086181640625,false
4651,1.3466227803148055e8,3.1562655907744616e7,6,0.11329007148742676,false
4652,1.346624703036951e8,1.7560301051647425e7,6,0.09137606620788574,false
4653,1.3466248756737235e8,2.82994386444169e7,7,0.12451791763305664,false
4654,1.3466249323226842e8,8.312013232264042e7,16,0.26113104820251465,false
4655,1.3466249323226836e8,3.3685836099999994e6,1,0.028011083602905273,false
4656,1.346625468726327e8,2.475860154516465e8,41,0.5794119834899902,false
4657,1.3466316397117776e8,1.0573081167285809e8,10,0.12843084335327148,false
4658,1.3466316397117776e8,3.3685628890625983e6,1,0.028062105178833008,false
4659,1.346632262272008e8,1.294081794625279e8,28,0.406080961227417,false
4660,1.3466332421119395e8,1.014105389947763e7,3,0.06709098815917969,false
4661,1.346635167325801e8,7.844542350000024e6,2,0.04469895362854004,false
4662,1.3466355495538142e8,4.57911767994443e7,13,0.18709206581115723,false
4663,1.3466359930013394e8,2.4619084013604432e7,7,0.115631103515625,false
4664,1.3466359930013394e8,3.5162721705476344e6,1,0.029318809509277344,false
4665,1.34663700773393e8,3.765802895050433e7,7,0.12832999229431152,false
4666,1.34663778947091e8,3.0037759826042026e7,10,0.136552095413208,false
4667,1.3466382762264624e8,6.737061680000007e6,2,0.04665708541870117,false
4668,1.3466417589181843e8,1.366294152007708e7,4,0.0834648609161377,false
4669,1.3466424664620355e8,7.576183029327601e6,2,0.04648399353027344,false
4670,1.346648957329795e8,2.2327470605890572e7,4,0.0773470401763916,false
4671,1.3466525492221823e8,7.592764025254667e6,2,0.047966957092285156,false
4672,1.3466531217135036e8,2.4196347400909215e7,8,0.11855196952819824,false
4673,1.3466568839257112e8,1.4743613518806544e8,19,0.29502105712890625,false
4674,1.346656883925711e8,4.572116599999994e6,1,0.02991509437561035,false
4675,1.3466575421274984e8,2.163666978466628e8,30,0.4465498924255371,false
4676,1.3466603904317272e8,5.851919958897036e7,14,0.21406006813049316,false
4677,1.3466603904317275e8,3.3685628890625983e6,1,0.02920389175415039,false
4678,1.3466630104842842e8,2.672620848162827e7,5,0.09644603729248047,false
4679,1.3466636946082374e8,3.3685836099999994e6,1,0.02922797203063965,false
4680,1.3466685233489054e8,6.920534140284264e7,17,0.2575111389160156,false
4681,1.3466701464187518e8,1.2024425831180692e7,3,0.06584501266479492,false
4682,1.34667093952861e8,6.429652744062562e7,16,0.26009488105773926,false
4683,1.3466710032858244e8,3.385118169999987e6,1,0.029513120651245117,false
4684,1.3466710032858244e8,3.3685628890626132e6,1,0.02814793586730957,false
4685,1.3466711464792895e8,1.2921860647289738e7,4,0.08142399787902832,false
4686,1.346671219343503e8,1.5247391642059281e7,4,0.08592700958251953,false
4687,1.3466724208254698e8,1.57644769665555e8,29,0.4269859790802002,false
4688,1.3466731254431596e8,6.753982858742237e6,2,0.04739999771118164,false
4689,1.3466736268661952e8,3.6048360696710154e7,7,0.12289690971374512,false
4690,1.3466740945879743e8,4.353844666273689e7,14,0.19846010208129883,false
4691,1.3466752724709564e8,1.6537259199654594e7,4,0.07517194747924805,false
4692,1.3466779258316937e8,2.099254459305364e7,4,0.08613204956054688,false
4693,1.346677989628338e8,1.0757703895814985e8,17,0.2755289077758789,false
4694,1.3466784750585198e8,4.793427267290309e7,9,0.15100407600402832,false
4695,1.346679402536326e8,1.3958518396718904e7,4,0.07775497436523438,false
4696,1.346680588921283e8,9.312389430761763e7,16,0.22465896606445312,false
4697,1.3466808564535764e8,1.5545910446697176e7,4,0.0825810432434082,false
4698,1.3466809322557285e8,4.909826174247073e7,9,0.1496131420135498,false
4699,1.3466814711163306e8,1.9171699639243037e7,5,0.09208798408508301,false
4700,1.346681471116331e8,3.3685836100000143e6,1,0.028781890869140625,false
4701,1.3466816329508588e8,1.9777146953974125e8,35,0.50990891456604,false
4702,1.3466818735492438e8,8.316637350598389e7,14,0.21332216262817383,false
4703,1.3466864914575413e8,1.4548988266490102e7,4,0.08182597160339355,false
4704,1.346686950023831e8,8.44324520624983e7,10,0.15074586868286133,false
4705,1.3466877150930098e8,1.2513120839096487e7,3,0.0656430721282959,false
4706,1.3466877150930098e8,6.754169159755498e6,2,0.0447690486907959,false
4707,1.3466877686916316e8,2.6762867873545438e7,6,0.11353588104248047,false
4708,1.34668782325147e8,6.77055263688913e6,2,0.04550504684448242,false
4709,1.3466903184981528e8,9.627954843527198e7,15,0.2426440715789795,false
4710,1.3466904430570966e8,6.628983302627251e6,2,0.04442191123962402,false
4711,1.3466906707701302e8,6.00087151470249e7,11,0.1648252010345459,false
4712,1.3466908269086745e8,1.6510281269607717e8,34,0.508281946182251,false
4713,1.3466909694934425e8,1.0123243386576891e7,3,0.060649871826171875,false
4714,1.346691146729564e8,1.230858891577295e8,23,0.3442981243133545,false
4715,1.3466913341629702e8,1.4843712166423237e8,32,0.48935389518737793,false
4716,1.3466913848577935e8,9.552059960276246e6,2,0.04957008361816406,false
4717,1.3466925226589382e8,6.78239723652799e7,19,0.2707948684692383,false
4718,1.3466927184743905e8,2.827424095354627e7,9,0.1274561882019043,false
4719,1.3466943497601873e8,8.459874883807918e7,15,0.24118781089782715,false
4720,1.3466959490042517e8,4.3717044740768656e7,13,0.1979060173034668,false
4721,1.346697509769937e8,2.9046054878500894e7,8,0.13660907745361328,false
4722,1.3466980913307673e8,1.16335620795362e7,3,0.06251311302185059,false
4723,1.346699539321195e8,8.088760843772262e6,2,0.04712080955505371,false
4724,1.3467002078604636e8,1.1069449774236935e8,19,0.31050705909729004,false
4725,1.346700282735388e8,2.296572967095165e7,7,0.1133260726928711,false
4726,1.346700339950098e8,3.5075906939857006e7,11,0.1502840518951416,false
4727,1.3467006050519767e8,6.737486415009424e6,2,0.04338383674621582,false
4728,1.3467030352621707e8,2.6074553216042414e7,7,0.1097111701965332,false
4729,1.3467050771728313e8,1.3028691127558246e7,3,0.06073284149169922,false
4730,1.3467059033516127e8,3.903013372366284e7,10,0.15729904174804688,false
4731,1.3467072759638467e8,2.9767015682642594e7,10,0.14392590522766113,false
4732,1.3467106328295228e8,1.626211147880827e8,33,0.5533030033111572,false
4733,1.3467124349254003e8,2.0086460031109363e7,6,0.1092519760131836,false
4734,1.3467127842963308e8,2.0580497723086e7,5,0.09226703643798828,false
4735,1.3467158151924616e8,2.1734067671354473e7,5,0.10125017166137695,false
4736,1.346716135514074e8,2.0529795441639274e7,5,0.10160589218139648,false
4737,1.3467161355140737e8,3.385118169999987e6,1,0.030358076095581055,false
4738,1.3467162214003694e8,2.338057537210372e7,7,0.12371993064880371,false
4739,1.3467165247225255e8,8.4946861129805e7,16,0.2931630611419678,false
4740,1.3467165920286775e8,2.464066435364781e8,28,0.43935298919677734,false
4741,1.346716674668679e8,1.339257084072335e7,4,0.08282589912414551,false
4742,1.346719152412563e8,6.352121956451243e7,14,0.2427840232849121,false
4743,1.3467206178136462e8,2.6302045580256075e7,7,0.13214111328125,false
4744,1.3467209675840285e8,3.9998297987467885e7,9,0.13518381118774414,false
4745,1.3467214216317135e8,1.69423843272345e8,27,0.3984091281890869,false
4746,1.346721811272365e8,7.68388586683749e7,16,0.26638007164001465,false
4747,1.3467234011156613e8,1.3098813096115142e8,29,0.4122438430786133,false
4748,1.3467255664853695e8,3.802144887550403e7,12,0.1558971405029297,false
4749,1.3467373348636463e8,9.580747601239645e7,16,0.23445391654968262,false
4750,1.3467375792341557e8,4.152440921586104e7,9,0.15909600257873535,false
4751,1.3467375792341557e8,3.3685836099999994e6,1,0.02783799171447754,false
4752,1.346740040798855e8,1.3951265219999969e7,3,0.06303191184997559,false
4753,1.3467405139556846e8,7.798921800271341e7,14,0.22174715995788574,false
4754,1.346740656114342e8,6.737345513184994e6,2,0.046257972717285156,false
4755,1.3467408856564406e8,7.700506595951658e7,15,0.23625802993774414,false
4756,1.3467409076017782e8,1.1811815451642609e8,19,0.30382585525512695,false
4757,1.3467414900896123e8,5.9611946933567315e7,11,0.1401350498199463,false
4758,1.3467431213399765e8,3.3187104705206633e7,8,0.13787412643432617,false
4759,1.346743962448142e8,6.754459418637335e6,2,0.046913862228393555,false
4760,1.3467439629813752e8,9.489294078720959e7,18,0.2821340560913086,false
4761,1.346744103611944e8,2.4461454795849457e7,8,0.12423300743103027,false
4762,1.3467448359042168e8,3.766124737933558e7,9,0.15735507011413574,false
4763,1.3467478070744243e8,7.130535734649038e7,12,0.18427395820617676,false
4764,1.3467489616231796e8,8.004566319814682e6,2,0.0481410026550293,false
4765,1.3467489616231796e8,4.572116599999994e6,1,0.029922008514404297,false
4766,1.346754506733579e8,1.2983792922430098e7,3,0.06414985656738281,false
4767,1.3467569353892326e8,2.9847592465046644e7,9,0.1464831829071045,false
4768,1.346757120608067e8,9.670900073186098e7,20,0.3009989261627197,false
4769,1.3467572904142132e8,3.897858883745289e7,8,0.14791393280029297,false
4770,1.3467573865842175e8,5.957484041533247e7,15,0.24559712409973145,false
4771,1.3467582269963187e8,6.663845200769536e7,19,0.2755320072174072,false
4772,1.3467584882904345e8,1.3408257880151212e7,3,0.06688880920410156,false
4773,1.346760048261287e8,3.885118281536347e7,7,0.12114620208740234,false
4774,1.3467616560121733e8,9.750499549991927e7,13,0.2026958465576172,false
4775,1.3467618579038337e8,1.0106556949383378e7,3,0.0700531005859375,false
4776,1.34676192030304e8,4.549363568853401e7,12,0.17085695266723633,false
4777,1.346763216417251e8,4.517739931809549e7,12,0.16621708869934082,false
4778,1.3467637576569653e8,3.956671185626441e7,12,0.17555999755859375,false
4779,1.346765088997485e8,1.132128470153412e8,25,0.3901078701019287,false
4780,1.3467673434162483e8,4.912092562456611e7,9,0.13985204696655273,false
4781,1.346767701453847e8,6.3263137435482174e7,11,0.14992499351501465,false
4782,1.3467680619875506e8,9.165163210955843e7,20,0.2972431182861328,false
4783,1.346769022190979e8,8.449207326707801e7,17,0.2581028938293457,false
4784,1.3467702836998683e8,1.8981722360803872e7,5,0.09142398834228516,false
4785,1.3467708895319206e8,1.1644582925736174e8,23,0.3456110954284668,false
4786,1.346775807153996e8,1.7757113459104e7,4,0.08470988273620605,false
4787,1.346775855708224e8,9.997710679346547e6,3,0.06041407585144043,false
4788,1.3467765477332512e8,4.356635037351246e7,12,0.1895449161529541,false
4789,1.3467768315249768e8,3.334134941990766e7,10,0.15145397186279297,false
4790,1.346777223397652e8,7.588812920029902e7,15,0.21949410438537598,false
4791,1.3467772694904003e8,5.170893892412609e7,14,0.21947884559631348,false
4792,1.3467804481293738e8,2.136298417038524e7,4,0.07924914360046387,false
4793,1.3467819953428882e8,2.2074266130649656e7,5,0.09670591354370117,false
4794,1.3467845151411027e8,3.403093288514635e7,12,0.15848016738891602,false
4795,1.3467845273476055e8,3.385118169999987e6,1,0.029948949813842773,false
4796,1.346786028116998e8,2.812480908713323e7,5,0.10456085205078125,false
4797,1.3467864825579533e8,6.86788609388575e6,2,0.04801011085510254,false
4798,1.3467864825579533e8,3.385118169999987e6,1,0.028862953186035156,false
4799,1.3467867326710695e8,1.6657545445819333e7,6,0.09471607208251953,false
4800,1.3467867847776142e8,7.501970966853973e7,11,0.15561485290527344,false
4801,1.346790687165601e8,2.20203794228141e7,5,0.0924980640411377,false
4802,1.3467911001397568e8,6.9285431741411835e6,2,0.045844078063964844,false
4803,1.3467911329297706e8,3.649375106362966e7,11,0.1616048812866211,false
4804,1.3467915524986282e8,2.342888379305111e7,7,0.12439513206481934,false
4805,1.3467916566520995e8,1.47234890480396e7,4,0.07807493209838867,false
4806,1.3467917489607102e8,3.8451211959313095e7,8,0.14554190635681152,false
4807,1.3467919336444154e8,1.423170972770904e7,4,0.07974505424499512,false
4808,1.3467919336444157e8,3.385118169999987e6,1,0.03036808967590332,false
4809,1.3467935586534792e8,2.4774415563902795e7,7,0.12343692779541016,false
4810,1.346794073546896e8,8.196284019337657e7,19,0.3112609386444092,false
4811,1.3467942647076884e8,4.3264332389075965e7,11,0.17108798027038574,false
4812,1.3467953297761768e8,1.3753287610921443e7,4,0.07799720764160156,false
4813,1.3467954010926652e8,9.311789081770137e6,3,0.05837893486022949,false
4814,1.3467954762007162e8,3.3685836099999994e6,1,0.027978897094726562,false
4815,1.3467959828619182e8,1.5649781142753208e8,29,0.4298970699310303,false
4816,1.3467976112830564e8,1.2532187434878528e7,3,0.06897211074829102,false
4817,1.3467987214171734e8,2.2646212282256514e7,6,0.10960197448730469,false
